,Country,Country_Code,0-250,250-500,500-750,750-1000,1000-1250,1250-
99,Saint-Martin,MAF,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0
100,Madagascar,MDG,0.5119002718182669,0.48768421612841273,0.00041485093629046576,6.611170299449654e-07,0.0,0.0
101,Maldives,MDV,0.23465346534653464,0.7653465346534654,0.0,0.0,0.0,0.0
102,Mexico,MEX,0.6578152278165929,0.34055255861585987,0.001631494649497346,7.189180499024384e-07,0.0,0.0
103,Marshall Islands,MHL,0.27906976744186046,0.7209302325581395,0.0,0.0,0.0,0.0
104,New Caledonia,NCL,0.2238857781864531,0.7759022288411139,0.00021199297243296384,0.0,0.0,0.0
105,Peru,PER,0.697258287172139,0.302741712827861,0.0,0.0,0.0,0.0
106,Philippines,PHL,0.19285417221297285,0.790432075464201,0.016697196184936033,1.6556137890112277e-05,0.0,0.0
107,Palau,PLW,0.5665883209745762,0.4332958156779661,0.00011586334745762712,0.0,0.0,0.0
108,Papua New Guinea,PNG,0.326917902061493,0.6597078307675575,0.013353808602577488,1.6700872140419263e-05,3.5489353298390935e-06,2.087609017552408e-07
109,Sint Maarten,SXM,0.26153846153846155,0.7384615384615385,0.0,0.0,0.0,0.0
110,Seychelles,SYC,0.3870967741935484,0.6129032258064516,0.0,0.0,0.0,0.0
111,Turks and Caicos Islands,TCA,0.22857325440211929,0.756264051634492,0.014918696589265278,0.00023818791283484282,5.809461288654703e-06,0.0
112,Wallis and Futuna,WLF,0.17785234899328858,0.8221476510067114,0.0,0.0,0.0,0.0
113,Samoa,WSM,0.7679425837320574,0.23205741626794257,0.0,0.0,0.0,0.0
114,Togo,TGO,0.2714570858283433,0.7285429141716567,0.0,0.0,0.0,0.0
115,Thailand,THA,0.16263751643236937,0.8134023770383528,0.023947009280710335,1.0103591752026425e-05,2.2452426115614276e-06,7.484142038538093e-07
116,Timor-Leste,TLS,0.4458575906851769,0.5536945812807882,0.0004478280340349306,0.0,0.0,0.0
117,Tonga,TON,0.5028219599794767,0.49717804002052335,0.0,0.0,0.0,0.0
118,Trinidad and Tobago,TTO,0.183994340742093,0.8143055999269773,0.00170005933092967,0.0,0.0,0.0
119,British Virgin Islands,VGB,0.6589861751152074,0.33548387096774196,0.005529953917050691,0.0,0.0,0.0
120,"Virgin Islands, U.S.",VIR,0.6109951287404315,0.3872651356993737,0.0017397355601948504,0.0,0.0,0.0
121,South Africa,ZAF,0.9003383670656057,0.09966163293439438,0.0,0.0,0.0,0.0
